price_id,date,material_category,sub_category,location_cluster,mandi_buying_price,recycler_offered_price,unit,market_range_min,market_range_max
PRC_01678,2026-06-07,CABLE,ALUMINIUM_WIRE,Mumbai-Dharavi Cluster,107.64,132.41,KG,96.88,145.65
PRC_01679,2026-06-07,BATTERY,LEAD_ACID,Mumbai-Dharavi Cluster,82.64,99.41,KG,74.38,109.35
PRC_01680,2026-06-07,BATTERY,BATTERY_LITHIUM_PORTABLE,Mumbai-Dharavi Cluster,117.64,147.41,KG,105.88,162.15
PRC_01681,2026-06-07,DISPLAY,LCD_PANEL_INTACT,Mumbai-Dharavi Cluster,147.64,207.41,PIECE,132.88,228.15
PRC_01682,2026-06-07,DISPLAY,CRT_MONITOR,Mumbai-Dharavi Cluster,57.64,87.41,PIECE,51.88,96.15
PRC_01683,2026-06-07,PLASTIC,MIXED_EWASTE_CASING,Mumbai-Dharavi Cluster,15.64,23.64,KG,14.08,26.0
PRC_01684,2026-06-07,PCB,MOTHERBOARD_HIGH_GRADE,Bengaluru-Peenya Cluster,277.64,317.41,KG,249.88,349.15
PRC_01685,2026-06-07,PCB,POWER_SUPPLY_LOW_GRADE,Bengaluru-Peenya Cluster,42.64,57.41,KG,38.38,63.15
PRC_01686,2026-06-07,CABLE,COPPER_HEAVY_INSULATED,Bengaluru-Peenya Cluster,417.64,467.41,KG,375.88,514.15
PRC_01687,2026-06-07,CABLE,ALUMINIUM_WIRE,Bengaluru-Peenya Cluster,107.64,132.41,KG,96.88,145.65
PRC_01688,2026-06-07,BATTERY,LEAD_ACID,Bengaluru-Peenya Cluster,82.64,99.41,KG,74.38,109.35
PRC_01689,2026-06-07,BATTERY,BATTERY_LITHIUM_PORTABLE,Bengaluru-Peenya Cluster,117.64,147.41,KG,105.88,162.15
PRC_01690,2026-06-07,DISPLAY,LCD_PANEL_INTACT,Bengaluru-Peenya Cluster,147.64,207.41,PIECE,132.88,228.15
PRC_01691,2026-06-07,DISPLAY,CRT_MONITOR,Bengaluru-Peenya Cluster,57.64,87.41,PIECE,51.88,96.15
PRC_01692,2026-06-07,PLASTIC,MIXED_EWASTE_CASING,Bengaluru-Peenya Cluster,15.64,23.64,KG,14.08,26.0
PRC_01693,2026-06-07,PCB,MOTHERBOARD_HIGH_GRADE,Bhubaneswar-Cuttack Cluster,277.64,317.41,KG,249.88,349.15
PRC_01694,2026-06-07,PCB,POWER_SUPPLY_LOW_GRADE,Bhubaneswar-Cuttack Cluster,42.64,57.41,KG,38.38,63.15
PRC_01695,2026-06-07,CABLE,COPPER_HEAVY_INSULATED,Bhubaneswar-Cuttack Cluster,417.64,467.41,KG,375.88,514.15
PRC_01696,2026-06-07,CABLE,ALUMINIUM_WIRE,Bhubaneswar-Cuttack Cluster,107.64,132.41,KG,96.88,145.65
PRC_01697,2026-06-07,BATTERY,LEAD_ACID,Bhubaneswar-Cuttack Cluster,82.64,99.41,KG,74.38,109.35
PRC_01698,2026-06-07,BATTERY,BATTERY_LITHIUM_PORTABLE,Bhubaneswar-Cuttack Cluster,117.64,147.41,KG,105.88,162.15
PRC_01699,2026-06-07,DISPLAY,LCD_PANEL_INTACT,Bhubaneswar-Cuttack Cluster,147.64,207.41,PIECE,132.88,228.15
PRC_01700,2026-06-07,DISPLAY,CRT_MONITOR,Bhubaneswar-Cuttack Cluster,57.64,87.41,PIECE,51.88,96.15
PRC_01701,2026-06-07,PLASTIC,MIXED_EWASTE_CASING,Bhubaneswar-Cuttack Cluster,15.64,23.64,KG,14.08,26.0
PRC_01702,2026-06-07,PCB,MOTHERBOARD_HIGH_GRADE,Chennai-Ambattur Cluster,277.64,317.41,KG,249.88,349.15
PRC_01703,2026-06-07,PCB,POWER_SUPPLY_LOW_GRADE,Chennai-Ambattur Cluster,42.64,57.41,KG,38.38,63.15
PRC_01704,2026-06-07,CABLE,COPPER_HEAVY_INSULATED,Chennai-Ambattur Cluster,417.64,467.41,KG,375.88,514.15
PRC_01705,2026-06-07,CABLE,ALUMINIUM_WIRE,Chennai-Ambattur Cluster,107.64,132.41,KG,96.88,145.65
PRC_01706,2026-06-07,BATTERY,LEAD_ACID,Chennai-Ambattur Cluster,82.64,99.41,KG,74.38,109.35
PRC_01707,2026-06-07,BATTERY,BATTERY_LITHIUM_PORTABLE,Chennai-Ambattur Cluster,117.64,147.41,KG,105.88,162.15
PRC_01708,2026-06-07,DISPLAY,LCD_PANEL_INTACT,Chennai-Ambattur Cluster,147.64,207.41,PIECE,132.88,228.15
PRC_01709,2026-06-07,DISPLAY,CRT_MONITOR,Chennai-Ambattur Cluster,57.64,87.41,PIECE,51.88,96.15
PRC_01710,2026-06-07,PLASTIC,MIXED_EWASTE_CASING,Chennai-Ambattur Cluster,15.64,23.64,KG,14.08,26.0
PRC_01711,2026-06-08,PCB,MOTHERBOARD_HIGH_GRADE,Delhi-Mayapuri Cluster,277.76,317.53,KG,249.98,349.28
PRC_01712,2026-06-08,PCB,POWER_SUPPLY_LOW_GRADE,Delhi-Mayapuri Cluster,42.76,57.53,KG,38.48,63.28
PRC_01713,2026-06-08,CABLE,COPPER_HEAVY_INSULATED,Delhi-Mayapuri Cluster,417.76,467.53,KG,375.98,514.28
PRC_01714,2026-06-08,CABLE,ALUMINIUM_WIRE,Delhi-Mayapuri Cluster,107.76,132.53,KG,96.98,145.78
PRC_01715,2026-06-08,BATTERY,LEAD_ACID,Delhi-Mayapuri Cluster,82.76,99.53,KG,74.48,109.48
PRC_01716,2026-06-08,BATTERY,BATTERY_LITHIUM_PORTABLE,Delhi-Mayapuri Cluster,117.76,147.53,KG,105.98,162.28
PRC_01717,2026-06-08,DISPLAY,LCD_PANEL_INTACT,Delhi-Mayapuri Cluster,147.76,207.53,PIECE,132.98,228.28
PRC_01718,2026-06-08,DISPLAY,CRT_MONITOR,Delhi-Mayapuri Cluster,57.76,87.53,PIECE,51.98,96.28
PRC_01719,2026-06-08,PLASTIC,MIXED_EWASTE_CASING,Delhi-Mayapuri Cluster,15.76,23.76,KG,14.18,26.14
PRC_01720,2026-06-08,PCB,MOTHERBOARD_HIGH_GRADE,Mumbai-Dharavi Cluster,277.76,317.53,KG,249.98,349.28
PRC_01721,2026-06-08,PCB,POWER_SUPPLY_LOW_GRADE,Mumbai-Dharavi Cluster,42.76,57.53,KG,38.48,63.28
PRC_01722,2026-06-08,CABLE,COPPER_HEAVY_INSULATED,Mumbai-Dharavi Cluster,417.76,467.53,KG,375.98,514.28
PRC_01723,2026-06-08,CABLE,ALUMINIUM_WIRE,Mumbai-Dharavi Cluster,107.76,132.53,KG,96.98,145.78
PRC_01724,2026-06-08,BATTERY,LEAD_ACID,Mumbai-Dharavi Cluster,82.76,99.53,KG,74.48,109.48
PRC_01725,2026-06-08,BATTERY,BATTERY_LITHIUM_PORTABLE,Mumbai-Dharavi Cluster,117.76,147.53,KG,105.98,162.28
PRC_01726,2026-06-08,DISPLAY,LCD_PANEL_INTACT,Mumbai-Dharavi Cluster,147.76,207.53,PIECE,132.98,228.28
PRC_01727,2026-06-08,DISPLAY,CRT_MONITOR,Mumbai-Dharavi Cluster,57.76,87.53,PIECE,51.98,96.28
PRC_01728,2026-06-08,PLASTIC,MIXED_EWASTE_CASING,Mumbai-Dharavi Cluster,15.76,23.76,KG,14.18,26.14
PRC_01729,2026-06-08,PCB,MOTHERBOARD_HIGH_GRADE,Bengaluru-Peenya Cluster,277.76,317.53,KG,249.98,349.28
PRC_01730,2026-06-08,PCB,POWER_SUPPLY_LOW_GRADE,Bengaluru-Peenya Cluster,42.76,57.53,KG,38.48,63.28
PRC_01731,2026-06-08,CABLE,COPPER_HEAVY_INSULATED,Bengaluru-Peenya Cluster,417.76,467.53,KG,375.98,514.28
PRC_01732,2026-06-08,CABLE,ALUMINIUM_WIRE,Bengaluru-Peenya Cluster,107.76,132.53,KG,96.98,145.78
PRC_01733,2026-06-08,BATTERY,LEAD_ACID,Bengaluru-Peenya Cluster,82.76,99.53,KG,74.48,109.48
PRC_01734,2026-06-08,BATTERY,BATTERY_LITHIUM_PORTABLE,Bengaluru-Peenya Cluster,117.76,147.53,KG,105.98,162.28
PRC_01735,2026-06-08,DISPLAY,LCD_PANEL_INTACT,Bengaluru-Peenya Cluster,147.76,207.53,PIECE,132.98,228.28
PRC_01736,2026-06-08,DISPLAY,CRT_MONITOR,Bengaluru-Peenya Cluster,57.76,87.53,PIECE,51.98,96.28
PRC_01737,2026-06-08,PLASTIC,MIXED_EWASTE_CASING,Bengaluru-Peenya Cluster,15.76,23.76,KG,14.18,26.14
PRC_01738,2026-06-08,PCB,MOTHERBOARD_HIGH_GRADE,Bhubaneswar-Cuttack Cluster,277.76,317.53,KG,249.98,349.28
PRC_01739,2026-06-08,PCB,POWER_SUPPLY_LOW_GRADE,Bhubaneswar-Cuttack Cluster,42.76,57.53,KG,38.48,63.28
PRC_01740,2026-06-08,CABLE,COPPER_HEAVY_INSULATED,Bhubaneswar-Cuttack Cluster,417.76,467.53,KG,375.98,514.28
PRC_01741,2026-06-08,CABLE,ALUMINIUM_WIRE,Bhubaneswar-Cuttack Cluster,107.76,132.53,KG,96.98,145.78
PRC_01742,2026-06-08,BATTERY,LEAD_ACID,Bhubaneswar-Cuttack Cluster,82.76,99.53,KG,74.48,109.48
PRC_01743,2026-06-08,BATTERY,BATTERY_LITHIUM_PORTABLE,Bhubaneswar-Cuttack Cluster,117.76,147.53,KG,105.98,162.28
PRC_01744,2026-06-08,DISPLAY,LCD_PANEL_INTACT,Bhubaneswar-Cuttack Cluster,147.76,207.53,PIECE,132.98,228.28
PRC_01745,2026-06-08,DISPLAY,CRT_MONITOR,Bhubaneswar-Cuttack Cluster,57.76,87.53,PIECE,51.98,96.28
PRC_01746,2026-06-08,PLASTIC,MIXED_EWASTE_CASING,Bhubaneswar-Cuttack Cluster,15.76,23.76,KG,14.18,26.14
PRC_01747,2026-06-08,PCB,MOTHERBOARD_HIGH_GRADE,Chennai-Ambattur Cluster,277.76,317.53,KG,249.98,349.28
PRC_01748,2026-06-08,PCB,POWER_SUPPLY_LOW_GRADE,Chennai-Ambattur Cluster,42.76,57.53,KG,38.48,63.28
PRC_01749,2026-06-08,CABLE,COPPER_HEAVY_INSULATED,Chennai-Ambattur Cluster,417.76,467.53,KG,375.98,514.28
PRC_01750,2026-06-08,CABLE,ALUMINIUM_WIRE,Chennai-Ambattur Cluster,107.76,132.53,KG,96.98,145.78
PRC_01751,2026-06-08,BATTERY,LEAD_ACID,Chennai-Ambattur Cluster,82.76,99.53,KG,74.48,109.48
PRC_01752,2026-06-08,BATTERY,BATTERY_LITHIUM_PORTABLE,Chennai-Ambattur Cluster,117.76,147.53,KG,105.98,162.28
PRC_01753,2026-06-08,DISPLAY,LCD_PANEL_INTACT,Chennai-Ambattur Cluster,147.76,207.53,PIECE,132.98,228.28
PRC_01754,2026-06-08,DISPLAY,CRT_MONITOR,Chennai-Ambattur Cluster,57.76,87.53,PIECE,51.98,96.28
PRC_01755,2026-06-08,PLASTIC,MIXED_EWASTE_CASING,Chennai-Ambattur Cluster,15.76,23.76,KG,14.18,26.14
PRC_01756,2026-06-09,PCB,MOTHERBOARD_HIGH_GRADE,Delhi-Mayapuri Cluster,279.21,319.13,KG,251.29,351.04
PRC_01757,2026-06-09,PCB,POWER_SUPPLY_LOW_GRADE,Delhi-Mayapuri Cluster,44.21,59.13,KG,39.79,65.04
PRC_01758,2026-06-09,CABLE,COPPER_HEAVY_INSULATED,Delhi-Mayapuri Cluster,419.21,469.13,KG,377.29,516.04
PRC_01759,2026-06-09,CABLE,ALUMINIUM_WIRE,Delhi-Mayapuri Cluster,109.21,134.13,KG,98.29,147.54
PRC_01760,2026-06-09,BATTERY,LEAD_ACID,Delhi-Mayapuri Cluster,84.21,101.13,KG,75.79,111.24
PRC_01761,2026-06-09,BATTERY,BATTERY_LITHIUM_PORTABLE,Delhi-Mayapuri Cluster,119.21,149.13,KG,107.29,164.04
PRC_01762,2026-06-09,DISPLAY,LCD_PANEL_INTACT,Delhi-Mayapuri Cluster,149.21,209.13,PIECE,134.29,230.04
PRC_01763,2026-06-09,DISPLAY,CRT_MONITOR,Delhi-Mayapuri Cluster,59.21,89.13,PIECE,53.29,98.04
PRC_01764,2026-06-09,PLASTIC,MIXED_EWASTE_CASING,Delhi-Mayapuri Cluster,17.21,25.21,KG,15.49,27.73
PRC_01765,2026-06-09,PCB,MOTHERBOARD_HIGH_GRADE,Mumbai-Dharavi Cluster,279.21,319.13,KG,251.29,351.04
PRC_01766,2026-06-09,PCB,POWER_SUPPLY_LOW_GRADE,Mumbai-Dharavi Cluster,44.21,59.13,KG,39.79,65.04
PRC_01767,2026-06-09,CABLE,COPPER_HEAVY_INSULATED,Mumbai-Dharavi Cluster,419.21,469.13,KG,377.29,516.04
PRC_01768,2026-06-09,CABLE,ALUMINIUM_WIRE,Mumbai-Dharavi Cluster,109.21,134.13,KG,98.29,147.54
PRC_01769,2026-06-09,BATTERY,LEAD_ACID,Mumbai-Dharavi Cluster,84.21,101.13,KG,75.79,111.24
PRC_01770,2026-06-09,BATTERY,BATTERY_LITHIUM_PORTABLE,Mumbai-Dharavi Cluster,119.21,149.13,KG,107.29,164.04
PRC_01771,2026-06-09,DISPLAY,LCD_PANEL_INTACT,Mumbai-Dharavi Cluster,149.21,209.13,PIECE,134.29,230.04
PRC_01772,2026-06-09,DISPLAY,CRT_MONITOR,Mumbai-Dharavi Cluster,59.21,89.13,PIECE,53.29,98.04
PRC_01773,2026-06-09,PLASTIC,MIXED_EWASTE_CASING,Mumbai-Dharavi Cluster,17.21,25.21,KG,15.49,27.73
PRC_01774,2026-06-09,PCB,MOTHERBOARD_HIGH_GRADE,Bengaluru-Peenya Cluster,279.21,319.13,KG,251.29,351.04
PRC_01775,2026-06-09,PCB,POWER_SUPPLY_LOW_GRADE,Bengaluru-Peenya Cluster,44.21,59.13,KG,39.79,65.04
PRC_01776,2026-06-09,CABLE,COPPER_HEAVY_INSULATED,Bengaluru-Peenya Cluster,419.21,469.13,KG,377.29,516.04
PRC_01777,2026-06-09,CABLE,ALUMINIUM_WIRE,Bengaluru-Peenya Cluster,109.21,134.13,KG,98.29,147.54
PRC_01778,2026-06-09,BATTERY,LEAD_ACID,Bengaluru-Peenya Cluster,84.21,101.13,KG,75.79,111.24
PRC_01779,2026-06-09,BATTERY,BATTERY_LITHIUM_PORTABLE,Bengaluru-Peenya Cluster,119.21,149.13,KG,107.29,164.04
PRC_01780,2026-06-09,DISPLAY,LCD_PANEL_INTACT,Bengaluru-Peenya Cluster,149.21,209.13,PIECE,134.29,230.04
PRC_01781,2026-06-09,DISPLAY,CRT_MONITOR,Bengaluru-Peenya Cluster,59.21,89.13,PIECE,53.29,98.04
PRC_01782,2026-06-09,PLASTIC,MIXED_EWASTE_CASING,Bengaluru-Peenya Cluster,17.21,25.21,KG,15.49,27.73
PRC_01783,2026-06-09,PCB,MOTHERBOARD_HIGH_GRADE,Bhubaneswar-Cuttack Cluster,279.21,319.13,KG,251.29,351.04
PRC_01784,2026-06-09,PCB,POWER_SUPPLY_LOW_GRADE,Bhubaneswar-Cuttack Cluster,44.21,59.13,KG,39.79,65.04
PRC_01785,2026-06-09,CABLE,COPPER_HEAVY_INSULATED,Bhubaneswar-Cuttack Cluster,419.21,469.13,KG,377.29,516.04
PRC_01786,2026-06-09,CABLE,ALUMINIUM_WIRE,Bhubaneswar-Cuttack Cluster,109.21,134.13,KG,98.29,147.54
PRC_01787,2026-06-09,BATTERY,LEAD_ACID,Bhubaneswar-Cuttack Cluster,84.21,101.13,KG,75.79,111.24
PRC_01788,2026-06-09,BATTERY,BATTERY_LITHIUM_PORTABLE,Bhubaneswar-Cuttack Cluster,119.21,149.13,KG,107.29,164.04
PRC_01789,2026-06-09,DISPLAY,LCD_PANEL_INTACT,Bhubaneswar-Cuttack Cluster,149.21,209.13,PIECE,134.29,230.04
PRC_01790,2026-06-09,DISPLAY,CRT_MONITOR,Bhubaneswar-Cuttack Cluster,59.21,89.13,PIECE,53.29,98.04
PRC_01791,2026-06-09,PLASTIC,MIXED_EWASTE_CASING,Bhubaneswar-Cuttack Cluster,17.21,25.21,KG,15.49,27.73
PRC_01792,2026-06-09,PCB,MOTHERBOARD_HIGH_GRADE,Chennai-Ambattur Cluster,279.21,319.13,KG,251.29,351.04
PRC_01793,2026-06-09,PCB,POWER_SUPPLY_LOW_GRADE,Chennai-Ambattur Cluster,44.21,59.13,KG,39.79,65.04
PRC_01794,2026-06-09,CABLE,COPPER_HEAVY_INSULATED,Chennai-Ambattur Cluster,419.21,469.13,KG,377.29,516.04
PRC_01795,2026-06-09,CABLE,ALUMINIUM_WIRE,Chennai-Ambattur Cluster,109.21,134.13,KG,98.29,147.54
PRC_01796,2026-06-09,BATTERY,LEAD_ACID,Chennai-Ambattur Cluster,84.21,101.13,KG,75.79,111.24
PRC_01797,2026-06-09,BATTERY,BATTERY_LITHIUM_PORTABLE,Chennai-Ambattur Cluster,119.21,149.13,KG,107.29,164.04
PRC_01798,2026-06-09,DISPLAY,LCD_PANEL_INTACT,Chennai-Ambattur Cluster,149.21,209.13,PIECE,134.29,230.04
PRC_01799,2026-06-09,DISPLAY,CRT_MONITOR,Chennai-Ambattur Cluster,59.21,89.13,PIECE,53.29,98.04
PRC_01800,2026-06-09,PLASTIC,MIXED_EWASTE_CASING,Chennai-Ambattur Cluster,17.21,25.21,KG,15.49,27.73
PRC_01801,2026-06-10,PCB,MOTHERBOARD_HIGH_GRADE,Delhi-Mayapuri Cluster,279.2,319.12,KG,251.28,351.03
PRC_01802,2026-06-10,PCB,POWER_SUPPLY_LOW_GRADE,Delhi-Mayapuri Cluster,44.2,59.12,KG,39.78,65.03
PRC_01803,2026-06-10,CABLE,COPPER_HEAVY_INSULATED,Delhi-Mayapuri Cluster,419.2,469.12,KG,377.28,516.03
PRC_01804,2026-06-10,CABLE,ALUMINIUM_WIRE,Delhi-Mayapuri Cluster,109.2,134.12,KG,98.28,147.53
PRC_01805,2026-06-10,BATTERY,LEAD_ACID,Delhi-Mayapuri Cluster,84.2,101.12,KG,75.78,111.23
PRC_01806,2026-06-10,BATTERY,BATTERY_LITHIUM_PORTABLE,Delhi-Mayapuri Cluster,119.2,149.12,KG,107.28,164.03
PRC_01807,2026-06-10,DISPLAY,LCD_PANEL_INTACT,Delhi-Mayapuri Cluster,149.2,209.12,PIECE,134.28,230.03
PRC_01808,2026-06-10,DISPLAY,CRT_MONITOR,Delhi-Mayapuri Cluster,59.2,89.12,PIECE,53.28,98.03
PRC_01809,2026-06-10,PLASTIC,MIXED_EWASTE_CASING,Delhi-Mayapuri Cluster,17.2,25.2,KG,15.48,27.72
PRC_01810,2026-06-10,PCB,MOTHERBOARD_HIGH_GRADE,Mumbai-Dharavi Cluster,279.2,319.12,KG,251.28,351.03
PRC_01811,2026-06-10,PCB,POWER_SUPPLY_LOW_GRADE,Mumbai-Dharavi Cluster,44.2,59.12,KG,39.78,65.03
PRC_01812,2026-06-10,CABLE,COPPER_HEAVY_INSULATED,Mumbai-Dharavi Cluster,419.2,469.12,KG,377.28,516.03
PRC_01813,2026-06-10,CABLE,ALUMINIUM_WIRE,Mumbai-Dharavi Cluster,109.2,134.12,KG,98.28,147.53
PRC_01814,2026-06-10,BATTERY,LEAD_ACID,Mumbai-Dharavi Cluster,84.2,101.12,KG,75.78,111.23
PRC_01815,2026-06-10,BATTERY,BATTERY_LITHIUM_PORTABLE,Mumbai-Dharavi Cluster,119.2,149.12,KG,107.28,164.03
PRC_01816,2026-06-10,DISPLAY,LCD_PANEL_INTACT,Mumbai-Dharavi Cluster,149.2,209.12,PIECE,134.28,230.03
PRC_01817,2026-06-10,DISPLAY,CRT_MONITOR,Mumbai-Dharavi Cluster,59.2,89.12,PIECE,53.28,98.03
PRC_01818,2026-06-10,PLASTIC,MIXED_EWASTE_CASING,Mumbai-Dharavi Cluster,17.2,25.2,KG,15.48,27.72
PRC_01819,2026-06-10,PCB,MOTHERBOARD_HIGH_GRADE,Bengaluru-Peenya Cluster,279.2,319.12,KG,251.28,351.03
PRC_01820,2026-06-10,PCB,POWER_SUPPLY_LOW_GRADE,Bengaluru-Peenya Cluster,44.2,59.12,KG,39.78,65.03
PRC_01821,2026-06-10,CABLE,COPPER_HEAVY_INSULATED,Bengaluru-Peenya Cluster,419.2,469.12,KG,377.28,516.03
PRC_01822,2026-06-10,CABLE,ALUMINIUM_WIRE,Bengaluru-Peenya Cluster,109.2,134.12,KG,98.28,147.53
PRC_01823,2026-06-10,BATTERY,LEAD_ACID,Bengaluru-Peenya Cluster,84.2,101.12,KG,75.78,111.23
PRC_01824,2026-06-10,BATTERY,BATTERY_LITHIUM_PORTABLE,Bengaluru-Peenya Cluster,119.2,149.12,KG,107.28,164.03
PRC_01825,2026-06-10,DISPLAY,LCD_PANEL_INTACT,Bengaluru-Peenya Cluster,149.2,209.12,PIECE,134.28,230.03
PRC_01826,2026-06-10,DISPLAY,CRT_MONITOR,Bengaluru-Peenya Cluster,59.2,89.12,PIECE,53.28,98.03
PRC_01827,2026-06-10,PLASTIC,MIXED_EWASTE_CASING,Bengaluru-Peenya Cluster,17.2,25.2,KG,15.48,27.72
PRC_01828,2026-06-10,PCB,MOTHERBOARD_HIGH_GRADE,Bhubaneswar-Cuttack Cluster,279.2,319.12,KG,251.28,351.03
PRC_01829,2026-06-10,PCB,POWER_SUPPLY_LOW_GRADE,Bhubaneswar-Cuttack Cluster,44.2,59.12,KG,39.78,65.03
PRC_01830,2026-06-10,CABLE,COPPER_HEAVY_INSULATED,Bhubaneswar-Cuttack Cluster,419.2,469.12,KG,377.28,516.03
PRC_01831,2026-06-10,CABLE,ALUMINIUM_WIRE,Bhubaneswar-Cuttack Cluster,109.2,134.12,KG,98.28,147.53
PRC_01832,2026-06-10,BATTERY,LEAD_ACID,Bhubaneswar-Cuttack Cluster,84.2,101.12,KG,75.78,111.23
PRC_01833,2026-06-10,BATTERY,BATTERY_LITHIUM_PORTABLE,Bhubaneswar-Cuttack Cluster,119.2,149.12,KG,107.28,164.03
PRC_01834,2026-06-10,DISPLAY,LCD_PANEL_INTACT,Bhubaneswar-Cuttack Cluster,149.2,209.12,PIECE,134.28,230.03
PRC_01835,2026-06-10,DISPLAY,CRT_MONITOR,Bhubaneswar-Cuttack Cluster,59.2,89.12,PIECE,53.28,98.03
PRC_01836,2026-06-10,PLASTIC,MIXED_EWASTE_CASING,Bhubaneswar-Cuttack Cluster,17.2,25.2,KG,15.48,27.72
PRC_01837,2026-06-10,PCB,MOTHERBOARD_HIGH_GRADE,Chennai-Ambattur Cluster,279.2,319.12,KG,251.28,351.03
PRC_01838,2026-06-10,PCB,POWER_SUPPLY_LOW_GRADE,Chennai-Ambattur Cluster,44.2,59.12,KG,39.78,65.03
PRC_01839,2026-06-10,CABLE,COPPER_HEAVY_INSULATED,Chennai-Ambattur Cluster,419.2,469.12,KG,377.28,516.03
PRC_01840,2026-06-10,CABLE,ALUMINIUM_WIRE,Chennai-Ambattur Cluster,109.2,134.12,KG,98.28,147.53
PRC_01841,2026-06-10,BATTERY,LEAD_ACID,Chennai-Ambattur Cluster,84.2,101.12,KG,75.78,111.23
PRC_01842,2026-06-10,BATTERY,BATTERY_LITHIUM_PORTABLE,Chennai-Ambattur Cluster,119.2,149.12,KG,107.28,164.03
PRC_01843,2026-06-10,DISPLAY,LCD_PANEL_INTACT,Chennai-Ambattur Cluster,149.2,209.12,PIECE,134.28,230.03
PRC_01844,2026-06-10,DISPLAY,CRT_MONITOR,Chennai-Ambattur Cluster,59.2,89.12,PIECE,53.28,98.03
PRC_01845,2026-06-10,PLASTIC,MIXED_EWASTE_CASING,Chennai-Ambattur Cluster,17.2,25.2,KG,15.48,27.72
PRC_01846,2026-06-11,PCB,MOTHERBOARD_HIGH_GRADE,Delhi-Mayapuri Cluster,277.54,317.29,KG,249.79,349.02
PRC_01847,2026-06-11,PCB,POWER_SUPPLY_LOW_GRADE,Delhi-Mayapuri Cluster,42.54,57.29,KG,38.29,63.02
PRC_01848,2026-06-11,CABLE,COPPER_HEAVY_INSULATED,Delhi-Mayapuri Cluster,417.54,467.29,KG,375.79,514.02
PRC_01849,2026-06-11,CABLE,ALUMINIUM_WIRE,Delhi-Mayapuri Cluster,107.54,132.29,KG,96.79,145.52
PRC_01850,2026-06-11,BATTERY,LEAD_ACID,Delhi-Mayapuri Cluster,82.54,99.29,KG,74.29,109.22
PRC_01851,2026-06-11,BATTERY,BATTERY_LITHIUM_PORTABLE,Delhi-Mayapuri Cluster,117.54,147.29,KG,105.79,162.02
PRC_01852,2026-06-11,DISPLAY,LCD_PANEL_INTACT,Delhi-Mayapuri Cluster,147.54,207.29,PIECE,132.79,228.02
PRC_01853,2026-06-11,DISPLAY,CRT_MONITOR,Delhi-Mayapuri Cluster,57.54,87.29,PIECE,51.79,96.02
PRC_01854,2026-06-11,PLASTIC,MIXED_EWASTE_CASING,Delhi-Mayapuri Cluster,15.54,23.54,KG,13.99,25.89
PRC_01855,2026-06-11,PCB,MOTHERBOARD_HIGH_GRADE,Mumbai-Dharavi Cluster,277.54,317.29,KG,249.79,349.02
PRC_01856,2026-06-11,PCB,POWER_SUPPLY_LOW_GRADE,Mumbai-Dharavi Cluster,42.54,57.29,KG,38.29,63.02
PRC_01857,2026-06-11,CABLE,COPPER_HEAVY_INSULATED,Mumbai-Dharavi Cluster,417.54,467.29,KG,375.79,514.02
PRC_01858,2026-06-11,CABLE,ALUMINIUM_WIRE,Mumbai-Dharavi Cluster,107.54,132.29,KG,96.79,145.52
PRC_01859,2026-06-11,BATTERY,LEAD_ACID,Mumbai-Dharavi Cluster,82.54,99.29,KG,74.29,109.22
PRC_01860,2026-06-11,BATTERY,BATTERY_LITHIUM_PORTABLE,Mumbai-Dharavi Cluster,117.54,147.29,KG,105.79,162.02
PRC_01861,2026-06-11,DISPLAY,LCD_PANEL_INTACT,Mumbai-Dharavi Cluster,147.54,207.29,PIECE,132.79,228.02
PRC_01862,2026-06-11,DISPLAY,CRT_MONITOR,Mumbai-Dharavi Cluster,57.54,87.29,PIECE,51.79,96.02
PRC_01863,2026-06-11,PLASTIC,MIXED_EWASTE_CASING,Mumbai-Dharavi Cluster,15.54,23.54,KG,13.99,25.89
PRC_01864,2026-06-11,PCB,MOTHERBOARD_HIGH_GRADE,Bengaluru-Peenya Cluster,277.54,317.29,KG,249.79,349.02
PRC_01865,2026-06-11,PCB,POWER_SUPPLY_LOW_GRADE,Bengaluru-Peenya Cluster,42.54,57.29,KG,38.29,63.02
PRC_01866,2026-06-11,CABLE,COPPER_HEAVY_INSULATED,Bengaluru-Peenya Cluster,417.54,467.29,KG,375.79,514.02
PRC_01867,2026-06-11,CABLE,ALUMINIUM_WIRE,Bengaluru-Peenya Cluster,107.54,132.29,KG,96.79,145.52
PRC_01868,2026-06-11,BATTERY,LEAD_ACID,Bengaluru-Peenya Cluster,82.54,99.29,KG,74.29,109.22
PRC_01869,2026-06-11,BATTERY,BATTERY_LITHIUM_PORTABLE,Bengaluru-Peenya Cluster,117.54,147.29,KG,105.79,162.02
PRC_01870,2026-06-11,DISPLAY,LCD_PANEL_INTACT,Bengaluru-Peenya Cluster,147.54,207.29,PIECE,132.79,228.02
PRC_01871,2026-06-11,DISPLAY,CRT_MONITOR,Bengaluru-Peenya Cluster,57.54,87.29,PIECE,51.79,96.02
PRC_01872,2026-06-11,PLASTIC,MIXED_EWASTE_CASING,Bengaluru-Peenya Cluster,15.54,23.54,KG,13.99,25.89
PRC_01873,2026-06-11,PCB,MOTHERBOARD_HIGH_GRADE,Bhubaneswar-Cuttack Cluster,277.54,317.29,KG,249.79,349.02
